"","tweet_id","created_at","from","to","text"
"3521","1772630289275068923","2024-03-26T14:22:49.000Z","749266020288921600","1620651050","@lukekernan @prof_nch @agsem_aeedem TBH there are many examples to the contrary recently &amp; they've mostly all led to large victories for academic workers! Nearly every grad student+ strike on my radar in recent years has been planned to start around strategically withholding grading labor.  Some examples below 1/3"
"3522","1772630289275068923","2024-03-26T14:22:49.000Z","749266020288921600","275735682","@lukekernan @prof_nch @agsem_aeedem TBH there are many examples to the contrary recently &amp; they've mostly all led to large victories for academic workers! Nearly every grad student+ strike on my radar in recent years has been planned to start around strategically withholding grading labor.  Some examples below 1/3"
"3523","1772626299011391866","2024-03-26T14:06:58.000Z","1107992860404707328","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3524","1772613141525909533","2024-03-26T13:14:41.000Z","793965980808577024","124654017","RT @APSCUF: In #solidarity with @gradworkersofBU: https://t.co/iskYYWH5DP"
"3525","1772613141525909533","2024-03-26T13:14:41.000Z","793965980808577024","1275087029605470209","RT @APSCUF: In #solidarity with @gradworkersofBU: https://t.co/iskYYWH5DP"
"3526","1772609061164364225","2024-03-26T12:58:28.000Z","16045268","263143167","RT @RyanEQuinn: Boston University Graduate Student Workers Strike
https://t.co/oZAtYNWENC"
"3527","1772605862047064259","2024-03-26T12:45:45.000Z","124654017","1275087029605470209","In #solidarity with @gradworkersofBU: https://t.co/iskYYWH5DP"
"3528","1772598227100967082","2024-03-26T12:15:25.000Z","1553401376667041794","1455903807389458436","@BladeoftheS I don’t understand the union bit - sorry
Student loans were introduced along with Fees by Blair 
He was trying to reduce unemployed figures but putting 50% school leavers into university
A joke - now approx 30% go to Uni but there are only enough grad level jobs to employ 10%"
"3529","1772597831850754346","2024-03-26T12:13:51.000Z","2469377270","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3530","1772595294401597516","2024-03-26T12:03:46.000Z","823325724962476033","114834031","RT @MASSterList: Today, a ballot question hearing puts Auditor Diana DiZoglio up against the very lawmakers she wants to audit.

AND: Heale…"
"3531","1772587416215236790","2024-03-26T11:32:27.000Z","1209390154663768065","229056779","It was great to meet the @OxleasNHS 2023 Graduate Healthcare Worker cohort this morning to discuss all things Patient Experience!

As a key measure of quality of care within the NHS, we encourage all staff to consider &amp; value Patient Experience as part of their everyday practice. https://t.co/152hKxzlAu"
"3532","1772581077283901781","2024-03-26T11:07:16.000Z","3409096599","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3533","1772579543338914221","2024-03-26T11:01:10.000Z","14665382","16045268","Boston University graduate student workers strike ⁦@insidehighered⁩  https://t.co/A0Y5zo4CPG"
"3534","1772569290346000892","2024-03-26T10:20:26.000Z","1297907691495534596","21419504","RT @WCVB: Boston University grad student workers go on strike | Click on the image to read the full story https://t.co/6oddD3vm6k"
"3535","1772539164749103391","2024-03-26T08:20:43.000Z","1358812764664455169","95431448","Boston University class disruptions loom as graduate student worker strike launches https://t.co/kLVLKFviEC via @BostonGlobe"
"3536","1772512345878847760","2024-03-26T06:34:09.000Z","3301896600","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3537","1772483997089534001","2024-03-26T04:41:30.000Z","1633622644493778945","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3538","1772469492213268806","2024-03-26T03:43:52.000Z","1404454161098412034","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3539","1772458289361510415","2024-03-26T02:59:21.000Z","1086057195266019328","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3540","1772456632519204936","2024-03-26T02:52:46.000Z","357949858","21419504","RT @WCVB: Boston University grad student workers go on strike | Click on the image to read the full story https://t.co/6oddD3vm6k"
"3541","1772453150315704395","2024-03-26T02:38:56.000Z","737450843637710848","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3542","1772452469051658513","2024-03-26T02:36:13.000Z","1565420185766744064","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3543","1772451695223611622","2024-03-26T02:33:09.000Z","770718193","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3544","1772444159661490265","2024-03-26T02:03:12.000Z","1469528863","1608953226","RT @marshalwahlexyz: Graduate Worker Union student strike 🪧 

This isn’t just about fair pay; it’s about ensuring that the workers who keep…"
"3545","1772442993313636372","2024-03-26T01:58:34.000Z","1661513516099022851","1608953226","RT @marshalwahlexyz: Graduate Worker Union student strike 🪧 

This isn’t just about fair pay; it’s about ensuring that the workers who keep…"
"3546","1772440040611647680","2024-03-26T01:46:50.000Z","1307114489771446273","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3547","1772437469515985047","2024-03-26T01:36:37.000Z","15677471","95431448","RT @BostonGlobe: What to know about the Boston University grad student workers’ strike starting today https://t.co/67nvnOjrT9"
"3548","1772436734363537491","2024-03-26T01:33:42.000Z","1447667269853663232","322836713","RT @CarCarll: @BostonGlobe Alumna here. Good for BU grad students for organizing! They deserve better benefits &amp; a living wage, like any ot…"
"3549","1772436734363537491","2024-03-26T01:33:42.000Z","1447667269853663232","95431448","RT @CarCarll: @BostonGlobe Alumna here. Good for BU grad students for organizing! They deserve better benefits &amp; a living wage, like any ot…"
"3550","1772436620056146288","2024-03-26T01:33:15.000Z","1447667269853663232","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3551","1772434560619266151","2024-03-26T01:25:04.000Z","753990762526830592","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3552","1772434132338970795","2024-03-26T01:23:22.000Z","383878888","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3553","1772431037722657014","2024-03-26T01:11:04.000Z","15666343","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3554","1772430997969137696","2024-03-26T01:10:54.000Z","1469001582532444162","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3555","1772428961538023800","2024-03-26T01:02:49.000Z","14929663","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3556","1772426031627956374","2024-03-26T00:51:10.000Z","1506833951872241665","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3557","1772426013345013922","2024-03-26T00:51:06.000Z","67138715","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3558","1772425968105247134","2024-03-26T00:50:55.000Z","1452934666860646403","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3559","1772425945200115868","2024-03-26T00:50:50.000Z","1198992038521229312","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3560","1772424877871378449","2024-03-26T00:46:35.000Z","1486121353962868736","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3561","1772424786032931190","2024-03-26T00:46:13.000Z","128757675","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3562","1772424293864878515","2024-03-26T00:44:16.000Z","1275087029605470209","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3563","1772422355920240714","2024-03-26T00:36:34.000Z","1763241211974844420","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3564","1772422107382559187","2024-03-26T00:35:35.000Z","322836713","95431448","@BostonGlobe Alumna here. Good for BU grad students for organizing! They deserve better benefits &amp; a living wage, like any other worker. Grad school shouldn’t be a rich kids’ club. 

Give to strike fund here:

https://t.co/BWsVLet7Bz
#bospoli"
"3565","1772421923273584906","2024-03-26T00:34:51.000Z","2155847459","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3566","1772421865392214349","2024-03-26T00:34:37.000Z","453394654","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3567","1772421739374354911","2024-03-26T00:34:07.000Z","68175773","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3568","1772421697926303776","2024-03-26T00:33:57.000Z","54570719","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3569","1772421271017435600","2024-03-26T00:32:15.000Z","158189078","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3570","1772421149382615268","2024-03-26T00:31:46.000Z","2221827968","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3571","1772421060559769709","2024-03-26T00:31:25.000Z","1446963920397348873","95431448","RT @BostonGlobe: About 3,000 graduate student workers at Boston University went on strike Monday, fighting for improved pay and benefits in…"
"3572","1772420710582878569","2024-03-26T00:30:02.000Z","232087646","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3573","1772420440654225421","2024-03-26T00:28:57.000Z","6426052","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3574","1772419780869280024","2024-03-26T00:26:20.000Z","1159254869917798407","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3575","1772419522386928107","2024-03-26T00:25:18.000Z","1499166122737750018","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3576","1772419098661572741","2024-03-26T00:23:37.000Z","4230938057","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3577","1772419041027600463","2024-03-26T00:23:23.000Z","2752232829","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3578","1772418898861686938","2024-03-26T00:22:50.000Z","1058468286432718848","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3579","1772418698969538651","2024-03-26T00:22:02.000Z","1457855249260195845","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3580","1772418235326935301","2024-03-26T00:20:11.000Z","555984374","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3581","1772418189411996062","2024-03-26T00:20:00.000Z","1221404700785901573","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3582","1772418006473216046","2024-03-26T00:19:17.000Z","245938477","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3583","1772417799001960561","2024-03-26T00:18:27.000Z","1367631317060489216","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3584","1772417727543529719","2024-03-26T00:18:10.000Z","1070393167109746688","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3585","1772417684929425887","2024-03-26T00:18:00.000Z","1088537459309326337","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3586","1772417623231262861","2024-03-26T00:17:45.000Z","4119193393","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3587","1772417204924944758","2024-03-26T00:16:06.000Z","1570403621363138561","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3588","1772416849260564655","2024-03-26T00:14:41.000Z","205924890","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3589","1772416733237633258","2024-03-26T00:14:13.000Z","1506833951872241665","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3590","1772416623443337301","2024-03-26T00:13:47.000Z","1634301482534092801","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3591","1772416583589126644","2024-03-26T00:13:38.000Z","404288396","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3592","1772416309881434581","2024-03-26T00:12:32.000Z","2474073451","31013444","RT @AyannaPressley: Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and…"
"3593","1772416145686945974","2024-03-26T00:11:53.000Z","31013444","1275087029605470209","Graduate workers are critical members of the BU community and they deserve a contract that values both their labor and their humanity.

As a former BU student &amp; hotel worker, I’m proud to stand with @gradworkersofBU as they fight for a fair contract. https://t.co/XYofZyXYQA"
"3594","1772412686585798931","2024-03-25T23:58:08.000Z","719279366258233344","1387130646695489542","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3595","1772412686585798931","2024-03-25T23:58:08.000Z","719279366258233344","1275087029605470209","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3596","1772408449642455257","2024-03-25T23:41:18.000Z","506110800","95431448","Boston University class disruptions loom as graduate student worker strike launches https://t.co/0ykruOLfeE via @BostonGlobe"
"3597","1772405318011494879","2024-03-25T23:28:52.000Z","4864402683","1387130646695489542","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3598","1772405318011494879","2024-03-25T23:28:52.000Z","4864402683","1275087029605470209","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3599","1772404748726960386","2024-03-25T23:26:36.000Z","1510987046290178058","1387130646695489542","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3600","1772404748726960386","2024-03-25T23:26:36.000Z","1510987046290178058","1275087029605470209","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3601","1772399762261561786","2024-03-25T23:06:47.000Z","368335643","1387130646695489542","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3602","1772399762261561786","2024-03-25T23:06:47.000Z","368335643","1275087029605470209","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3603","1772396923481141459","2024-03-25T22:55:30.000Z","30706364","1387130646695489542","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3604","1772396923481141459","2024-03-25T22:55:30.000Z","30706364","1275087029605470209","RT @ILRLaborAction: 🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare…"
"3605","1772393276387037670","2024-03-25T22:41:01.000Z","1387130646695489542","1275087029605470209","🚨 Boston, MA: Today, 3,000 workers with @gradworkersofBU went on strike! Workers demand higher wages, better healthcare, and better benefits such as childcare. #1u

https://t.co/oPAMVejm6p"
"3606","1772332610544615622","2024-03-25T18:39:57.000Z","127917675","43922181","RT @jrebosglobe: BU grad student workers strike: What to know https://t.co/88WfwpGRtS via @BostonGlobe"
"3607","1772332610544615622","2024-03-25T18:39:57.000Z","127917675","95431448","RT @jrebosglobe: BU grad student workers strike: What to know https://t.co/88WfwpGRtS via @BostonGlobe"
"3608","1772327035488133428","2024-03-25T18:17:48.000Z","16556523","47229922","RT @StephenESachs: How should a Kalven-Report-committed Univ think about public positions taken by a mandatory grad student union? Could it…"
"3609","1772326821360447807","2024-03-25T18:16:57.000Z","43922181","95431448","BU grad student workers strike: What to know https://t.co/88WfwpGRtS via @BostonGlobe"
"3610","1772320773266645208","2024-03-25T17:52:55.000Z","1676420675966496768","1047229884538343424","@ThemePkConcepts @PinkieToons Except they opened with “I’d be happy to discuss after you graduate”. I bet even if the student didn’t mention it was an assignment they would’ve been happy to talk. The point is that the colleges are using these professionals as free labor to teach students."
"3611","1772320773266645208","2024-03-25T17:52:55.000Z","1676420675966496768","726782316","@ThemePkConcepts @PinkieToons Except they opened with “I’d be happy to discuss after you graduate”. I bet even if the student didn’t mention it was an assignment they would’ve been happy to talk. The point is that the colleges are using these professionals as free labor to teach students."
"3612","1772310351549202674","2024-03-25T17:11:30.000Z","874419445787185157","1105626531802636288","RT @SCG_AAG: more info below about this workshop - join AAG's Graduate Student Affinity Group and Socialist &amp; Critical Geography Specialty…"
"3613","1772305300361503114","2024-03-25T16:51:26.000Z","15033521","95431448","RT @BostonGlobe: What to know about the Boston University grad student workers’ strike starting today https://t.co/67nvnOjrT9"
"3614","1772295561820930231","2024-03-25T16:12:44.000Z","404288396","1506833951872241665","@dave4509 “I hope one message comes across loud and clear: our working conditions are our students’ learning conditions. Know that none of us in the union take this decision to strike lightly.” - Cameron, grad worker &amp; instructor https://t.co/U87CzvLLtQ"
"3615","1772279597763121266","2024-03-25T15:09:18.000Z","1285341353350762497","47229922","RT @StephenESachs: How should a Kalven-Report-committed Univ think about public positions taken by a mandatory grad student union? Could it…"
"3616","1772276544955650217","2024-03-25T14:57:10.000Z","347382409","964670661229711360","RT @NichollsUGS: Happy Monday! 

Visit our info table in the Student Union til 11am to learn more about our graduate programs! For more inf…"
"3617","1772276015420600609","2024-03-25T14:55:04.000Z","31353586","1006723260384309249","@tracewoodgrains Median person in the labor force is 42. The average grad student is 33. Median full time earnings are about 50K. A grad student on a 40K stipend is making 80% of the median while being 10 years younger.

And they’re not a grad student forever. Eventually, they get a grad degree. https://t.co/4bSHSVz5gH"
"3618","1772273861632909468","2024-03-25T14:46:30.000Z","1257751501386272768","47229922","RT @StephenESachs: How should a Kalven-Report-committed Univ think about public positions taken by a mandatory grad student union? Could it…"
"3619","1772273596917829931","2024-03-25T14:45:27.000Z","97086952","47229922","RT @StephenESachs: How should a Kalven-Report-committed Univ think about public positions taken by a mandatory grad student union? Could it…"
"3620","1772269050111963629","2024-03-25T14:27:23.000Z","18845008","1422258620583059461","RT @source_nm: “We’re trying to buck the idea that graduate workers deserve just subsistence wages and that we’re meant to live on peanuts…"
"3621","1772266507419947068","2024-03-25T14:17:17.000Z","196797080","1422258620583059461","RT @source_nm: “We’re trying to buck the idea that graduate workers deserve just subsistence wages and that we’re meant to live on peanuts…"
"3622","1772258861321269277","2024-03-25T13:46:54.000Z","65063850","47229922","RT @StephenESachs: How should a Kalven-Report-committed Univ think about public positions taken by a mandatory grad student union? Could it…"
"3623","1772258555355107679","2024-03-25T13:45:41.000Z","196797080","1282820749510795265","RT @optoutnews: University denies locking doors on union reps sent to deliver paperwork to begin new contract negotiations @source_nm 

htt…"
"3624","1772258555355107679","2024-03-25T13:45:41.000Z","196797080","1422258620583059461","RT @optoutnews: University denies locking doors on union reps sent to deliver paperwork to begin new contract negotiations @source_nm 

htt…"
"3625","1772257564626985337","2024-03-25T13:41:45.000Z","332851720","1282820749510795265","RT @optoutnews: University denies locking doors on union reps sent to deliver paperwork to begin new contract negotiations @source_nm 

htt…"
"3626","1772257564626985337","2024-03-25T13:41:45.000Z","332851720","1422258620583059461","RT @optoutnews: University denies locking doors on union reps sent to deliver paperwork to begin new contract negotiations @source_nm 

htt…"
"3627","1772257415435620476","2024-03-25T13:41:09.000Z","1282820749510795265","1422258620583059461","University denies locking doors on union reps sent to deliver paperwork to begin new contract negotiations @source_nm 

https://t.co/RKcFsrHkhq"
"3628","1772215382020960664","2024-03-25T10:54:07.000Z","26513255","1694801770810105856","RT @JamesRojasMMJ: BU grad student workers are going on strike today. ""Many BUGWU members say they are rent-burdened and underpaid relative…"
"3629","1772206972747567323","2024-03-25T10:20:42.000Z","1694801770810105856","26513255","BU grad student workers are going on strike today. ""Many BUGWU members say they are rent-burdened and underpaid relative to the high cost of living in Boston."" @wbznewsradio https://t.co/wusouikP66"
"3630","1772155292677283965","2024-03-25T06:55:21.000Z","1277231339754778624","512681090","RT @emandro1d: that's my school! my grad student labor is directly funding investments in israeli currency! how nice

and they just sent us…"
"3631","1772154458450923734","2024-03-25T06:52:02.000Z","1467465086067306502","512681090","RT @emandro1d: that's my school! my grad student labor is directly funding investments in israeli currency! how nice

and they just sent us…"
"3632","1772148068500074605","2024-03-25T06:26:39.000Z","820216365625864192","512681090","RT @emandro1d: that's my school! my grad student labor is directly funding investments in israeli currency! how nice

and they just sent us…"
"3633","1772147847300874444","2024-03-25T06:25:46.000Z","872408764997017601","512681090","RT @emandro1d: that's my school! my grad student labor is directly funding investments in israeli currency! how nice

and they just sent us…"
"3634","1772113055314317323","2024-03-25T04:07:31.000Z","1313803015909003267","512681090","RT @emandro1d: that's my school! my grad student labor is directly funding investments in israeli currency! how nice

and they just sent us…"
"3635","1772054669629571093","2024-03-25T00:15:31.000Z","1054889744520413184","25476762","@Myc_W @vidadelunicorn @strike_dr Then how did I manage to go to college and graduate in 2005 with no student loans?"
"3636","1772054669629571093","2024-03-25T00:15:31.000Z","1054889744520413184","4879809052","@Myc_W @vidadelunicorn @strike_dr Then how did I manage to go to college and graduate in 2005 with no student loans?"
"3637","1772054669629571093","2024-03-25T00:15:31.000Z","1054889744520413184","1081473710551388160","@Myc_W @vidadelunicorn @strike_dr Then how did I manage to go to college and graduate in 2005 with no student loans?"
"3638","1771589691428512079","2024-03-23T17:27:51.000Z","215062854","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3639","1771589691428512079","2024-03-23T17:27:51.000Z","215062854","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3640","1771589583425155139","2024-03-23T17:27:25.000Z","1615926037","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3641","1771589583425155139","2024-03-23T17:27:25.000Z","1615926037","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3642","1771576851422429201","2024-03-23T16:36:50.000Z","422177633","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3643","1771576851422429201","2024-03-23T16:36:50.000Z","422177633","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3644","1771548864698356113","2024-03-23T14:45:37.000Z","333437689","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3645","1771548864698356113","2024-03-23T14:45:37.000Z","333437689","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3646","1771548520576663901","2024-03-23T14:44:15.000Z","770710442666754048","894339532946067457","RT @fakegingerbitch: Confusing grad student and WITCH company slave labor with ""progress"" is a bold take."
"3647","1771546618409476136","2024-03-23T14:36:42.000Z","976861989891969024","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3648","1771546618409476136","2024-03-23T14:36:42.000Z","976861989891969024","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3649","1771545807449194643","2024-03-23T14:33:28.000Z","1351328935674601472","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3650","1771545807449194643","2024-03-23T14:33:28.000Z","1351328935674601472","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3651","1771545370293567916","2024-03-23T14:31:44.000Z","1206712470632427520","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3652","1771545370293567916","2024-03-23T14:31:44.000Z","1206712470632427520","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3653","1771545216450744565","2024-03-23T14:31:07.000Z","2496925550","603803238","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3654","1771545216450744565","2024-03-23T14:31:07.000Z","2496925550","61551243","RT @BisforBerkshire: Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fuele…"
"3655","1771544477376647434","2024-03-23T14:28:11.000Z","603803238","61551243","Such an inspiring @ktkjohnston story about the dramatic surge in unionizing among student workers. Organizing is fueled by *pandemic-related inequities &amp; looming student debt, amid rising costs and a growing awareness of social injustice* https://t.co/i22liZa9ld"
"3656","1771529746981003376","2024-03-23T13:29:39.000Z","276114801","95431448","Boston University strike: grad student union activity reflects national surge https://t.co/ukYUh7bS3M via @BostonGlobe"
"3657","1771506211906605221","2024-03-23T11:56:08.000Z","18924074","1730447653731790848","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3658","1771506211906605221","2024-03-23T11:56:08.000Z","18924074","15460048","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3659","1771442383109939562","2024-03-23T07:42:30.000Z","742149925","1638762078419943424",".@WillSussmanPhD, My Union Dues Are Being Used Against Israel https://t.co/N1XQzwB6rG
“I consider myself a student, but the National Labor Relations Board in 2016 brushed aside decades of precedent and ruled that graduate students are employees subject to unionization.”"
"3660","1771408227374186857","2024-03-23T05:26:47.000Z","822572440320667651","1730447653731790848","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3661","1771408227374186857","2024-03-23T05:26:47.000Z","822572440320667651","15460048","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3662","1771404493550399704","2024-03-23T05:11:57.000Z","778389328741355520","1730447653731790848","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3663","1771404493550399704","2024-03-23T05:11:57.000Z","778389328741355520","15460048","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3664","1771391175297282438","2024-03-23T04:19:01.000Z","1710838517205553152","1730447653731790848","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
"3665","1771391175297282438","2024-03-23T04:19:01.000Z","1710838517205553152","15460048","RT @TaliaKhan_MIT: The brand new @MIT Graduate Student Union is full of CAA members and others pushing a BDS agenda. We refuse to pay dues…"
